route_id,trip_id,service_id,trip_short_name,trip_headsign,route_short_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,bikes_allowed
2017,2017-81-1825062026-POE6#LAD6-00,2017-81-1825062026-POE6#LAD6,,,,,65e01aac390e6a20ef586a83d70f4f44,,,
2017,2017-81-1925012026-POE6#LAD6-00,2017-81-1925012026-POE6#LAD6,,,,,65e01aac390e6a20ef586a83d70f4f44,,,
2017,2017-81-1925022026-POE6#LAD6-00,2017-81-1925022026-POE6#LAD6,,,,,65e01aac390e6a20ef586a83d70f4f44,,,
2017,2017-81-1925032026-POE6#LAD6-00,2017-81-1925032026-POE6#LAD6,,,,,65e01aac390e6a20ef586a83d70f4f44,,,
2017,2017-81-1925122025-POE6#LAD6-00,2017-81-1925122025-POE6#LAD6,,,,,65e01aac390e6a20ef586a83d70f4f44,,,
2017,2017-81-1925122026-POE6#LAD6-00,2017-81-1925122026-POE6#LAD6,,,,,65e01aac390e6a20ef586a83d70f4f44,,,
2017,2017-81-2130012026-POE6#LAD6-00,2017-81-2130012026-POE6#LAD6,,,,,72f8d35cd8f2f71366a861045f0aa162,,,
2017,2017-81-2130122025-POE6#LAD6-00,2017-81-2130122025-POE6#LAD6,,,,,72f8d35cd8f2f71366a861045f0aa162,,,
2017,2017-81-2130122026-POE6#LAD6-00,2017-81-2130122026-POE6#LAD6,,,,,72f8d35cd8f2f71366a861045f0aa162,,,
2017,2017-83-2245032026-POE6#LAD6-00,2017-83-2245032026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2245042026-POE6#LAD6-00,2017-83-2245042026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2245052026-POE6#LAD6-00,2017-83-2245052026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2245062026-POE6#LAD6-00,2017-83-2245062026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2325012026-POE6#LAD6-00,2017-83-2325012026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2325122025-POE6#LAD6-00,2017-83-2325122025-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2325122026-POE6#LAD6-00,2017-83-2325122026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2345012026-POE6#LAD6-00,2017-83-2345012026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2345022026-POE6#LAD6-00,2017-83-2345022026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-83-2345032026-POE6#LAD6-00,2017-83-2345032026-POE6#LAD6,,,,,748bdcfb2f3ae5dcc36877187eecc8e5,,,
2017,2017-9483-0130032026-LAD6#POE6-00,2017-9483-0130032026-LAD6#POE6,,,,,7672cca927079b5bb358f2fd5880a06a,,,
2017,2017-9483-0130042026-LAD6#POE6-00,2017-9483-0130042026-LAD6#POE6,,,,,7672cca927079b5bb358f2fd5880a06a,,,
2017,2017-9483-0130052026-LAD6#POE6-00,2017-9483-0130052026-LAD6#POE6,,,,,7672cca927079b5bb358f2fd5880a06a,,,
2017,2017-9483-0130062026-LAD6#POE6-00,2017-9483-0130062026-LAD6#POE6,,,,,7672cca927079b5bb358f2fd5880a06a,,,
2017,2017-9483-0230012026-LAD6#POE6-00,2017-9483-0230012026-LAD6#POE6,,,,,7672cca927079b5bb358f2fd5880a06a,,,
